,Variable,Year,province,value,adm_level,region,unit
341,Subsistence Incidence among Population (%),2006,Albay,14.0,Province,Region V,%
342,Subsistence Incidence among Population (%),2009,Albay,15.7,Province,Region V,%
343,Subsistence Incidence among Population (%),2012,Albay,19.6,Province,Region V,%
344,Subsistence Incidence among Population (%),2015,Albay,10.7,Province,Region V,%
345,Magnitude of Subsistence Poor Population,1991,Albay,,Province,Region V,population
346,Magnitude of Subsistence Poor Population,2006,Albay,"  166,543 ",Province,Region V,population
347,Magnitude of Subsistence Poor Population,2009,Albay,"  184,950 ",Province,Region V,population
348,Magnitude of Subsistence Poor Population,2012,Albay,"  245,109 ",Province,Region V,population
349,Magnitude of Subsistence Poor Population,2015,Albay,"  144,881 ",Province,Region V,population
350,Annual Per Capita Poverty Threshold (in Pesos),1991,Antique,,Province,Region VI,in Pesos
351,Annual Per Capita Poverty Threshold (in Pesos),2006,Antique,"  13,497 ",Province,Region VI,in Pesos
352,Annual Per Capita Poverty Threshold (in Pesos),2009,Antique,"  17,050 ",Province,Region VI,in Pesos
353,Annual Per Capita Poverty Threshold (in Pesos),2012,Antique,"  17,160 ",Province,Region VI,in Pesos
354,Annual Per Capita Poverty Threshold (in Pesos),2015,Antique,"  20,382 ",Province,Region VI,in Pesos
355,Poverty Incidence among Families (%),1991,Antique,,Province,Region VI,%
356,Poverty Incidence among Families (%),2006,Antique,42.5,Province,Region VI,%
357,Poverty Incidence among Families (%),2009,Antique,34.5,Province,Region VI,%
358,Poverty Incidence among Families (%),2012,Antique,23.6,Province,Region VI,%
359,Poverty Incidence among Families (%),2015,Antique,18.4,Province,Region VI,%
360,Magnitude of Poor Families,1991,Antique,,Province,Region VI,families
361,Magnitude of Poor Families,2006,Antique,"  45,308 ",Province,Region VI,families
362,Magnitude of Poor Families,2009,Antique,"  39,314 ",Province,Region VI,families
363,Magnitude of Poor Families,2012,Antique,"  28,598 ",Province,Region VI,families
364,Magnitude of Poor Families,2015,Antique,"  20,532 ",Province,Region VI,families
365,Poverty Incidence among Population (%),1991,Antique,,Province,Region VI,%
366,Poverty Incidence among Population (%),2006,Antique,51.6,Province,Region VI,%
367,Poverty Incidence among Population (%),2009,Antique,44.3,Province,Region VI,%
368,Poverty Incidence among Population (%),2012,Antique,30.9,Province,Region VI,%
369,Poverty Incidence among Population (%),2015,Antique,26.0,Province,Region VI,%
370,Magnitude of Poor Population,1991,Antique,,Province,Region VI,population
371,Magnitude of Poor Population,2006,Antique,"  258,539 ",Province,Region VI,population
372,Magnitude of Poor Population,2009,Antique,"  205,288 ",Province,Region VI,population
373,Magnitude of Poor Population,2012,Antique,"  160,625 ",Province,Region VI,population
374,Magnitude of Poor Population,2015,Antique,"  126,943 ",Province,Region VI,population
375,Subsistence Incidence among Population (%),1991,Antique,,Province,Region VI,%
376,Subsistence Incidence among Population (%),2006,Antique,24.2,Province,Region VI,%
377,Subsistence Incidence among Population (%),2009,Antique,20.0,Province,Region VI,%
378,Subsistence Incidence among Population (%),2012,Antique,13.0,Province,Region VI,%
379,Subsistence Incidence among Population (%),2015,Antique,7.3,Province,Region VI,%
380,Magnitude of Subsistence Poor Population,1991,Antique,,Province,Region VI,population
381,Magnitude of Subsistence Poor Population,2006,Antique,"  121,019 ",Province,Region VI,population
382,Magnitude of Subsistence Poor Population,2009,Antique,"  92,799 ",Province,Region VI,population
383,Magnitude of Subsistence Poor Population,2012,Antique,"  67,455 ",Province,Region VI,population
384,Magnitude of Subsistence Poor Population,2015,Antique,"  35,678 ",Province,Region VI,population
385,Annual Per Capita Poverty Threshold (in Pesos),1991,Apayao,,Province,CAR,in Pesos
386,Annual Per Capita Poverty Threshold (in Pesos),2006,Apayao,"  13,915 ",Province,CAR,in Pesos
387,Annual Per Capita Poverty Threshold (in Pesos),2009,Apayao,"  16,923 ",Province,CAR,in Pesos
388,Annual Per Capita Poverty Threshold (in Pesos),2012,Apayao,"  18,623 ",Province,CAR,in Pesos
389,Annual Per Capita Poverty Threshold (in Pesos),2015,Apayao,"  20,947 ",Province,CAR,in Pesos
390,Poverty Incidence among Families (%),1991,Apayao,,Province,CAR,%
391,Poverty Incidence among Families (%),2006,Apayao,42.1,Province,CAR,%
392,Poverty Incidence among Families (%),2009,Apayao,39.9,Province,CAR,%
393,Poverty Incidence among Families (%),2012,Apayao,54.7,Province,CAR,%
394,Poverty Incidence among Families (%),2015,Apayao,30.9,Province,CAR,%
395,Magnitude of Poor Families,1991,Apayao,,Province,CAR,families
396,Magnitude of Poor Families,2006,Apayao,"  8,944 ",Province,CAR,families
397,Magnitude of Poor Families,2009,Apayao,"  9,132 ",Province,CAR,families
398,Magnitude of Poor Families,2012,Apayao,"  13,462 ",Province,CAR,families
399,Magnitude of Poor Families,2015,Apayao,"  6,945 ",Province,CAR,families
400,Poverty Incidence among Population (%),1991,Apayao,,Province,CAR,%
401,Poverty Incidence among Population (%),2006,Apayao,46.8,Province,CAR,%
402,Poverty Incidence among Population (%),2009,Apayao,45.7,Province,CAR,%
403,Poverty Incidence among Population (%),2012,Apayao,61.4,Province,CAR,%
404,Poverty Incidence among Population (%),2015,Apayao,34.9,Province,CAR,%
405,Magnitude of Poor Population,1991,Apayao,,Province,CAR,population
406,Magnitude of Poor Population,2006,Apayao,"  50,259 ",Province,CAR,population
407,Magnitude of Poor Population,2009,Apayao,"  51,298 ",Province,CAR,population
408,Magnitude of Poor Population,2012,Apayao,"  68,970 ",Province,CAR,population
409,Magnitude of Poor Population,2015,Apayao,"  36,004 ",Province,CAR,population
410,Subsistence Incidence among Population (%),1991,Apayao,,Province,CAR,%
411,Subsistence Incidence among Population (%),2006,Apayao,27.6,Province,CAR,%
412,Subsistence Incidence among Population (%),2009,Apayao,29.3,Province,CAR,%
413,Subsistence Incidence among Population (%),2012,Apayao,33.8,Province,CAR,%
414,Subsistence Incidence among Population (%),2015,Apayao,8.4,Province,CAR,%
415,Magnitude of Subsistence Poor Population,1991,Apayao,,Province,CAR,population
416,Magnitude of Subsistence Poor Population,2006,Apayao,"  29,697 ",Province,CAR,population
417,Magnitude of Subsistence Poor Population,2009,Apayao,"  32,925 ",Province,CAR,population
418,Magnitude of Subsistence Poor Population,2012,Apayao,"  37,989 ",Province,CAR,population
419,Magnitude of Subsistence Poor Population,2015,Apayao,"  8,621 ",Province,CAR,population
420,Annual Per Capita Poverty Threshold (in Pesos),1991,Aurora,,,,in Pesos
421,Annual Per Capita Poverty Threshold (in Pesos),2006,Aurora,"  11,883 ",,,in Pesos
422,Annual Per Capita Poverty Threshold (in Pesos),2009,Aurora,"  14,979 ",,,in Pesos
423,Annual Per Capita Poverty Threshold (in Pesos),2012,Aurora,"  18,466 ",,,in Pesos
424,Annual Per Capita Poverty Threshold (in Pesos),2015,Aurora,"  20,458 ",,,in Pesos
425,Poverty Incidence among Families (%),1991,Aurora,,,,%
426,Poverty Incidence among Families (%),2006,Aurora,25.1,,,%
427,Poverty Incidence among Families (%),2009,Aurora,14.7,,,%
428,Poverty Incidence among Families (%),2012,Aurora,27.1,,,%
429,Poverty Incidence among Families (%),2015,Aurora,22.1,,,%
430,Magnitude of Poor Families,1991,Aurora,,,,families
431,Magnitude of Poor Families,2006,Aurora,"  10,211 ",,,families
432,Magnitude of Poor Families,2009,Aurora,"  6,445 ",,,families
433,Magnitude of Poor Families,2012,Aurora,"  12,789 ",,,families
434,Magnitude of Poor Families,2015,Aurora,"  12,793 ",,,families
435,Poverty Incidence among Population (%),1991,Aurora,,,,%
436,Poverty Incidence among Population (%),2006,Aurora,30.5,,,%
437,Poverty Incidence among Population (%),2009,Aurora,18.2,,,%
438,Poverty Incidence among Population (%),2012,Aurora,30.8,,,%
439,Poverty Incidence among Population (%),2015,Aurora,26.3,,,%
440,Magnitude of Poor Population,1991,Aurora,,,,population
441,Magnitude of Poor Population,2006,Aurora,"  53,282 ",,,population
442,Magnitude of Poor Population,2009,Aurora,"  31,279 ",,,population
443,Magnitude of Poor Population,2012,Aurora,"  60,075 ",,,population
444,Magnitude of Poor Population,2015,Aurora,"  57,619 ",,,population
445,Subsistence Incidence among Population (%),1991,Aurora,,,,%
446,Subsistence Incidence among Population (%),2006,Aurora,15.8,,,%
447,Subsistence Incidence among Population (%),2009,Aurora,1.7,,,%
448,Subsistence Incidence among Population (%),2012,Aurora,11.7,,,%
449,Subsistence Incidence among Population (%),2015,Aurora,14.5,,,%
450,Magnitude of Subsistence Poor Population,1991,Aurora,,,,population
451,Magnitude of Subsistence Poor Population,2006,Aurora,"  27,606 ",,,population
452,Magnitude of Subsistence Poor Population,2009,Aurora,"  2,905 ",,,population
453,Magnitude of Subsistence Poor Population,2012,Aurora,"  22,785 ",,,population
454,Magnitude of Subsistence Poor Population,2015,Aurora,"  31,905 ",,,population
455,Annual Per Capita Poverty Threshold (in Pesos),1991,Basilan,,Province,ARMM,in Pesos
456,Annual Per Capita Poverty Threshold (in Pesos),2006,Basilan,"  12,538 ",Province,ARMM,in Pesos
457,Annual Per Capita Poverty Threshold (in Pesos),2009,Basilan,"  16,256 ",Province,ARMM,in Pesos
458,Annual Per Capita Poverty Threshold (in Pesos),2012,Basilan,"  19,368 ",Province,ARMM,in Pesos
459,Annual Per Capita Poverty Threshold (in Pesos),2015,Basilan,"  20,678 ",Province,ARMM,in Pesos
460,Poverty Incidence among Families (%),1991,Basilan,,Province,ARMM,%
461,Poverty Incidence among Families (%),2006,Basilan,28.2,Province,ARMM,%
462,Poverty Incidence among Families (%),2009,Basilan,28.8,Province,ARMM,%
463,Poverty Incidence among Families (%),2012,Basilan,32.1,Province,ARMM,%
464,Poverty Incidence among Families (%),2015,Basilan,28.3,Province,ARMM,%
465,Magnitude of Poor Families,1991,Basilan,,Province,ARMM,families
466,Magnitude of Poor Families,2006,Basilan,"  14,137 ",Province,ARMM,families
467,Magnitude of Poor Families,2009,Basilan,"  14,781 ",Province,ARMM,families
468,Magnitude of Poor Families,2012,Basilan,"  16,832 ",Province,ARMM,families
469,Magnitude of Poor Families,2015,Basilan,"  11,125 ",Province,ARMM,families
470,Poverty Incidence among Population (%),1991,Basilan,,Province,ARMM,%
471,Poverty Incidence among Population (%),2006,Basilan,39.0,Province,ARMM,%
472,Poverty Incidence among Population (%),2009,Basilan,36.6,Province,ARMM,%
473,Poverty Incidence among Population (%),2012,Basilan,41.2,Province,ARMM,%
474,Poverty Incidence among Population (%),2015,Basilan,37.0,Province,ARMM,%
475,Magnitude of Poor Population,1991,Basilan,,Province,ARMM,population
476,Magnitude of Poor Population,2006,Basilan,"  108,642 ",Province,ARMM,population
477,Magnitude of Poor Population,2009,Basilan,"  94,660 ",Province,ARMM,population
478,Magnitude of Poor Population,2012,Basilan,"  110,711 ",Province,ARMM,population
479,Magnitude of Poor Population,2015,Basilan,"  75,019 ",Province,ARMM,population
480,Subsistence Incidence among Population (%),1991,Basilan,,Province,ARMM,%
481,Subsistence Incidence among Population (%),2006,Basilan,5.9,Province,ARMM,%
482,Subsistence Incidence among Population (%),2009,Basilan,3.0,Province,ARMM,%
483,Subsistence Incidence among Population (%),2012,Basilan,3.6,Province,ARMM,%
484,Subsistence Incidence among Population (%),2015,Basilan,7.2,Province,ARMM,%
485,Magnitude of Subsistence Poor Population,1991,Basilan,,Province,ARMM,population
486,Magnitude of Subsistence Poor Population,2006,Basilan,"  16,380 ",Province,ARMM,population
487,Magnitude of Subsistence Poor Population,2009,Basilan,"  7,735 ",Province,ARMM,population
488,Magnitude of Subsistence Poor Population,2012,Basilan,"  9,614 ",Province,ARMM,population
489,Magnitude of Subsistence Poor Population,2015,Basilan,"  14,539 ",Province,ARMM,population
490,Annual Per Capita Poverty Threshold (in Pesos),1991,Bataan,,Province,Region III,in Pesos
491,Annual Per Capita Poverty Threshold (in Pesos),2006,Bataan,"  13,862 ",Province,Region III,in Pesos
492,Annual Per Capita Poverty Threshold (in Pesos),2009,Bataan,"  17,643 ",Province,Region III,in Pesos
493,Annual Per Capita Poverty Threshold (in Pesos),2012,Bataan,"  19,383 ",Province,Region III,in Pesos
494,Annual Per Capita Poverty Threshold (in Pesos),2015,Bataan,"  24,770 ",Province,Region III,in Pesos
495,Poverty Incidence among Families (%),1991,Bataan,,Province,Region III,%
496,Poverty Incidence among Families (%),2006,Bataan,6.2,Province,Region III,%
497,Poverty Incidence among Families (%),2009,Bataan,5.9,Province,Region III,%
498,Poverty Incidence among Families (%),2012,Bataan,4.5,Province,Region III,%
499,Poverty Incidence among Families (%),2015,Bataan,1.6,Province,Region III,%
500,Magnitude of Poor Families,1991,Bataan,,Province,Region III,families
501,Magnitude of Poor Families,2006,Bataan,"  8,359 ",Province,Region III,families
502,Magnitude of Poor Families,2009,Bataan,"  8,688 ",Province,Region III,families
503,Magnitude of Poor Families,2012,Bataan,"  7,116 ",Province,Region III,families
504,Magnitude of Poor Families,2015,Bataan,"  2,751 ",Province,Region III,families
505,Poverty Incidence among Population (%),1991,Bataan,,Province,Region III,%
506,Poverty Incidence among Population (%),2006,Bataan,9.7,Province,Region III,%
507,Poverty Incidence among Population (%),2009,Bataan,7.7,Province,Region III,%
508,Poverty Incidence among Population (%),2012,Bataan,7.1,Province,Region III,%
509,Poverty Incidence among Population (%),2015,Bataan,2.0,Province,Region III,%
510,Magnitude of Poor Population,1991,Bataan,,Province,Region III,population
511,Magnitude of Poor Population,2006,Bataan,"  57,937 ",Province,Region III,population
512,Magnitude of Poor Population,2009,Bataan,"  51,033 ",Province,Region III,population
513,Magnitude of Poor Population,2012,Bataan,"  46,555 ",Province,Region III,population
514,Magnitude of Poor Population,2015,Bataan,"  14,793 ",Province,Region III,population
515,Subsistence Incidence among Population (%),1991,Bataan,,Province,Region III,%
516,Subsistence Incidence among Population (%),2006,Bataan,1.2,Province,Region III,%
517,Subsistence Incidence among Population (%),2009,Bataan,0.0,Province,Region III,%
518,Subsistence Incidence among Population (%),2012,Bataan,2.8,Province,Region III,%
519,Subsistence Incidence among Population (%),2015,Bataan,0.0,Province,Region III,%
520,Magnitude of Subsistence Poor Population,1991,Bataan,,Province,Region III,population
521,Magnitude of Subsistence Poor Population,2006,Bataan,"  7,283 ",Province,Region III,population
522,Magnitude of Subsistence Poor Population,2009,Bataan,0,Province,Region III,population
523,Magnitude of Subsistence Poor Population,2012,Bataan,"  18,026.9 ",Province,Region III,population
524,Magnitude of Subsistence Poor Population,2015,Bataan,0,Province,Region III,population
525,Annual Per Capita Poverty Threshold (in Pesos),1991,Batanes,,,,in Pesos
526,Annual Per Capita Poverty Threshold (in Pesos),2006,Batanes,"  17,508 ",,,in Pesos
527,Annual Per Capita Poverty Threshold (in Pesos),2009,Batanes,"  21,776 ",,,in Pesos
528,Annual Per Capita Poverty Threshold (in Pesos),2012,Batanes,"  24,693 ",,,in Pesos
529,Annual Per Capita Poverty Threshold (in Pesos),2015,Batanes,"  29,118 ",,,in Pesos
530,Poverty Incidence among Families (%),1991,Batanes,,,,%
531,Poverty Incidence among Families (%),2006,Batanes,14.3,,,%
532,Poverty Incidence among Families (%),2009,Batanes,16.7,,,%
533,Poverty Incidence among Families (%),2012,Batanes,18.2,,,%
534,Poverty Incidence among Families (%),2015,Batanes,0.0,,,%
535,Magnitude of Poor Families,1991,Batanes,,,,families
